meter_name,house_connection_no,latitude,longitude,area_name,date,house_connection_TYPE
55321803,3.02498E+12,26.432142,50.0194433,Dammam -  الدمام,2/15/2025,HCN وصلة منزلية
39337761,3.00671E+12,26.3816451,50.0255091,Dammam -  الدمام,1/27/2025,HCN وصلة منزلية
47923900,3.00399E+12,26.4177448,50.024664,Dammam -  الدمام,5/5/2025,HCN وصلة منزلية
64776752,3.00115E+12,26.359288,50.1286538,Dammam -  الدمام,3/13/2025,HCN وصلة منزلية
64660929,3.01003E+12,26.3437857,50.1560508,Dammam -  الدمام,3/12/2025,HCN وصلة منزلية
48009596,3.00154E+12,26.4378659,50.0611194,Dammam -  الدمام,2/23/2025,HCN وصلة منزلية
64430135,3.00333E+12,26.4363145,50.121835,Dammam -  الدمام,5/13/2025,HCN وصلة منزلية
65872105,3.00914E+12,26.3929774,50.0249519,Dammam -  الدمام,5/1/2025,HCN وصلة منزلية
64405442,3.00333E+12,26.4330298,50.1225966,Dammam -  الدمام,5/13/2025,HCN وصلة منزلية
65003240,3.01893E+12,26.3574957,50.0510381,Dammam -  الدمام,2/9/2025,HCN وصلة منزلية
58569195,3.09363E+12,26.3578015,49.9575928,Dammam -  الدمام,3/5/2025,HCN وصلة منزلية
65517678,3.00911E+12,26.405138,50.0317554,Dammam -  الدمام,1/21/2025,HCN وصلة منزلية
63975707,3.02493E+12,26.4199756,50.0141574,Dammam -  الدمام,2/15/2025,HCN وصلة منزلية
82681879,3.00225E+12,26.428784,50.043292,Dammam -  الدمام,3/3/2025,HCN وصلة منزلية
64731069,3.00537E+12,26.3734551,50.1187708,Dammam -  الدمام,3/6/2025,HCN وصلة منزلية
64014633,3.00668E+12,26.42943,50.0325596,Dammam -  الدمام,2/11/2025,HCN وصلة منزلية
69760466,3.00461E+12,26.4364203,50.0243464,Dammam -  الدمام,4/6/2025,HCN وصلة منزلية
65377430,3.00975E+12,26.4227479,50.0227718,Dammam -  الدمام,2/16/2025,HCN وصلة منزلية
55719472,3.00712E+12,26.4174493,50.045113,Dammam -  الدمام,3/17/2025,HCN وصلة منزلية
64406058,3.00333E+12,26.4339255,50.1249597,Dammam -  الدمام,5/15/2025,HCN وصلة منزلية
10110019017,3.01003E+12,26.3485815,50.1433272,Dammam -  الدمام,3/10/2025,HCN وصلة منزلية
70368935,3.02948E+12,26.457679,49.9992584,Dammam -  الدمام,2/18/2025,HCN وصلة منزلية
65132040,3.00461E+12,26.4385478,50.0287039,Dammam -  الدمام,2/17/2025,HCN وصلة منزلية
65377376,3.00851E+12,26.4424523,50.0720032,Dammam -  الدمام,2/27/2025,HCN وصلة منزلية
47909681,3.00094E+12,26.426404,50.0633105,Dammam -  الدمام,2/23/2025,HCN وصلة منزلية
64538031,3.001E+12,26.4347661,50.1291672,Dammam -  الدمام,5/21/2025,HCN وصلة منزلية
63957009,3.00852E+12,26.4324256,50.0726281,Dammam -  الدمام,2/25/2025,HCN وصلة منزلية
64074970,3.03043E+12,26.4031528,50.0707191,Dammam -  الدمام,1/20/2025,HCN وصلة منزلية
65810742,3.00915E+12,26.4157163,50.0202297,Dammam -  الدمام,5/7/2025,HCN وصلة منزلية
65486661,3.00912E+12,26.406736,50.02423,Dammam -  الدمام,2/12/2025,HCN وصلة منزلية
65613712,3.00091E+12,26.409374,50.02309,Dammam -  الدمام,1/18/2025,HCN وصلة منزلية
64760683,3.00837E+12,26.3442709,50.1429555,Dammam -  الدمام,3/16/2025,HCN وصلة منزلية
65109855,3.00668E+12,26.4295435,50.0328102,Dammam -  الدمام,2/11/2025,HCN وصلة منزلية
55718654,3.01179E+12,26.3614754,50.0783247,Dammam -  الدمام,2/23/2025,HCN وصلة منزلية
64534245,3.00065E+12,26.4527311,50.1127297,Dammam -  الدمام,5/17/2025,HCN وصلة منزلية
82229958,3.07132E+12,26.4181328,50.0311702,Dammam -  الدمام,1/7/2025,HCN وصلة منزلية
10110018941,3.02582E+12,26.366855,50.02847,Dammam -  الدمام,1/28/2025,HCN وصلة منزلية
84808658,3.0118E+12,26.3637277,50.1032327,Dammam -  الدمام,3/6/2025,HCN وصلة منزلية
99012294,3.01072E+12,26.4380784,50.125057,Dammam -  الدمام,5/20/2025,HCN وصلة منزلية
64755357,3.00537E+12,26.3664905,50.1206199,Dammam -  الدمام,3/8/2025,HCN وصلة منزلية
85047357,3.00603E+12,26.3696433,50.1380029,Dammam -  الدمام,1/15/2025,HCN وصلة منزلية
63961488,3.00216E+12,26.448897,50.077049,Dammam -  الدمام,2/27/2025,HCN وصلة منزلية
63953307,3.00853E+12,26.4350932,50.0691809,Dammam -  الدمام,3/8/2025,HCN وصلة منزلية
10110041104,3.00258E+12,26.3712327,50.0309984,Dammam -  الدمام,1/30/2025,HCN وصلة منزلية
48068778,3.29411E+12,26.4191633,49.9814627,Dammam -  الدمام,2/18/2025,HCN وصلة منزلية
84980504,3.01421E+12,26.3421416,50.1322035,Dammam -  الدمام,3/15/2025,HCN وصلة منزلية
48087219,3.01003E+12,26.3491715,50.155409,Dammam -  الدمام,3/11/2025,HCN وصلة منزلية
53239532,3.02947E+12,26.44354,49.9911182,Dammam -  الدمام,3/20/2025,HCN وصلة منزلية
53671561,3.29412E+12,26.431195,49.9805823,Dammam -  الدمام,3/20/2025,HCN وصلة منزلية
64660993,3.01003E+12,26.3467984,50.1547942,Dammam -  الدمام,3/11/2025,HCN وصلة منزلية
65862430,3.01072E+12,26.4392999,50.1249478,Dammam -  الدمام,5/19/2025,HCN وصلة منزلية
63948829,3.00471E+12,26.444461,50.0773897,Dammam -  الدمام,2/27/2025,HCN وصلة منزلية
65547398,3.02495E+12,26.4212864,50.0131937,Dammam -  الدمام,3/22/2025,HCN وصلة منزلية
53054741,3.00755E+12,26.4335532,50.032924,Dammam -  الدمام,2/12/2025,HCN وصلة منزلية
65135553,3.00755E+12,26.4337466,50.0311046,Dammam -  الدمام,3/18/2025,HCN وصلة منزلية
54007227,3.01258E+12,26.4272887,50.0245688,Dammam -  الدمام,2/16/2025,HCN وصلة منزلية
47908808,3.07421E+12,26.4280244,50.0287738,Dammam -  الدمام,3/27/2025,HCN وصلة منزلية
65868655,3.00713E+12,26.415783,50.034689,Dammam -  الدمام,3/17/2025,HCN وصلة منزلية
70399132,3.29413E+12,26.4382138,49.9742454,Dammam -  الدمام,3/20/2025,HCN وصلة منزلية
65873666,3.00713E+12,26.4095715,50.0416263,Dammam -  الدمام,3/17/2025,HCN وصلة منزلية
51377423,3.01003E+12,26.3492954,50.1538565,Dammam -  الدمام,3/11/2025,HCN وصلة منزلية
51376984,3.00181E+12,26.4393618,50.0781708,Dammam -  الدمام,3/3/2025,HCN وصلة منزلية
65623648,3.00911E+12,26.4043793,50.033893,Dammam -  الدمام,4/27/2025,HCN وصلة منزلية
48028048,3.00461E+12,26.4355704,50.0264263,Dammam -  الدمام,4/6/2025,HCN وصلة منزلية
64077593,3.02111E+12,26.3485188,50.0412487,Dammam -  الدمام,2/6/2025,HCN وصلة منزلية
61135270,3.00853E+12,26.4316857,50.0700854,Dammam -  الدمام,2/25/2025,HCN وصلة منزلية
64760700,3.01422E+12,26.347595,50.132353,Dammam -  الدمام,3/15/2025,HCN وصلة منزلية
84952162,3.00853E+12,26.4339323,50.0699973,Dammam -  الدمام,3/12/2025,HCN وصلة منزلية
64687397,3.00115E+12,26.357377,50.1283466,Dammam -  الدمام,3/13/2025,HCN وصلة منزلية
55808736,3.00702E+12,26.3900614,50.0632131,Dammam -  الدمام,1/26/2025,HCN وصلة منزلية
65671446,3.00913E+12,26.4099198,50.0186121,Dammam -  الدمام,4/20/2025,HCN وصلة منزلية
55719527,3.00689E+12,26.3792066,50.0431727,Dammam -  الدمام,1/27/2025,HCN وصلة منزلية
65628801,3.00914E+12,26.3921736,50.0290227,Dammam -  الدمام,4/30/2025,HCN وصلة منزلية
55778212,3.01097E+12,26.3849049,50.1473154,Dammam -  الدمام,1/14/2025,HCN وصلة منزلية
64735701,3.0019E+12,26.3469999,50.1380896,Dammam -  الدمام,3/15/2025,HCN وصلة منزلية
64760657,3.0019E+12,26.3444875,50.1426296,Dammam -  الدمام,3/16/2025,HCN وصلة منزلية
64430312,3.00107E+12,26.448936,50.1204505,Dammam -  الدمام,5/15/2025,HCN وصلة منزلية
46030830,3.00914E+12,26.3963405,50.0278662,Dammam -  الدمام,4/29/2025,HCN وصلة منزلية
65487029,3.04222E+12,26.4650565,50.0436209,Dammam -  الدمام,3/5/2025,HCN وصلة منزلية
82413715,3.07551E+12,26.4338434,50.0360582,Dammam -  الدمام,3/18/2025,HCN وصلة منزلية
85112999,3.01003E+12,26.34873,50.1555958,Dammam -  الدمام,3/11/2025,HCN وصلة منزلية
61217720,3.07042E+12,26.387761,49.967874,Dammam -  الدمام,3/4/2025,HCN وصلة منزلية
63969438,3.00047E+12,26.4389624,50.0704231,Dammam -  الدمام,3/5/2025,HCN وصلة منزلية
55321875,3.013E+12,26.4307288,50.0350048,Dammam -  الدمام,2/17/2025,HCN وصلة منزلية
65273089,3.00154E+12,26.4364985,50.0639243,Dammam -  الدمام,2/23/2025,HCN وصلة منزلية
63999627,3.00245E+12,26.4337101,50.0412747,Dammam -  الدمام,3/12/2025,HCN وصلة منزلية
63953355,3.00047E+12,26.4382783,50.0700203,Dammam -  الدمام,2/25/2025,HCN وصلة منزلية
82406829,3.00399E+12,26.41926656,50.0224395,Dammam -  الدمام,5/6/2025,HCN وصلة منزلية
61353672,3.01049E+12,26.379699,50.133283,Dammam -  الدمام,10/24/2024,HCN وصلة منزلية
62098051,3.00671E+12,26.383514,50.027059,Dammam -  الدمام,1/30/2025,HCN وصلة منزلية
62097418,3.00689E+12,26.378663,50.04782,Dammam -  الدمام,1/29/2025,HCN وصلة منزلية
65435745,3.00712E+12,26.4152618,50.0416995,Dammam -  الدمام,1/4/2025,HCN وصلة منزلية
65873839,3.00913E+12,26.4079539,50.0162395,Dammam -  الدمام,4/22/2025,HCN وصلة منزلية
65517698,3.00911E+12,26.406175,50.0291167,Dammam -  الدمام,4/29/2025,HCN وصلة منزلية
65377429,3.00975E+12,26.4214266,50.0236886,Dammam -  الدمام,3/27/2025,HCN وصلة منزلية
38996596,3.00758E+12,26.4176275,50.0768123,Dammam -  الدمام,4/13/2025,HCN وصلة منزلية
64755859,3.00603E+12,26.3692816,50.1404886,Dammam -  الدمام,1/14/2025,HCN وصلة منزلية
65810798,3.00911E+12,26.3978344,50.0383488,Dammam -  الدمام,5/5/2025,HCN وصلة منزلية
65003297,3.02114E+12,26.3423116,50.0357783,Dammam -  الدمام,2/6/2025,HCN وصلة منزلية
64533649,3.00065E+12,26.4531431,50.1101887,Dammam -  الدمام,5/18/2025,HCN وصلة منزلية
70398869,3.01049E+12,26.3746694,50.1345201,Dammam -  الدمام,1/13/2025,HCN وصلة منزلية
65087680,3.01117E+12,26.3497755,50.0553421,Dammam -  الدمام,1/22/2025,HCN وصلة منزلية
83231533,3.03045E+12,26.3933274,50.073624,Dammam -  الدمام,1/26/2025,HCN وصلة منزلية
84992288,3.02941E+12,26.4071444,49.9980276,Dammam -  الدمام,2/18/2025,HCN وصلة منزلية
65897660,3.00671E+12,26.3816649,50.0254828,Dammam -  الدمام,1/27/2025,HCN وصلة منزلية
64007568,3.01892E+12,26.362334,50.059316,Dammam -  الدمام,2/4/2025,HCN وصلة منزلية
82209936,3.01003E+12,26.3466472,50.1472411,Dammam -  الدمام,3/10/2025,HCN وصلة منزلية
65486720,3.00912E+12,26.4115878,50.0202653,Dammam -  الدمام,4/15/2025,HCN وصلة منزلية
65691409,3.00913E+12,26.4066685,50.0207066,Dammam -  الدمام,4/21/2025,HCN وصلة منزلية
84517477,3.00333E+12,26.4367932,50.1193496,Dammam -  الدمام,5/14/2025,HCN وصلة منزلية
65872179,3.00914E+12,26.3955612,50.0255129,Dammam -  الدمام,4/30/2025,HCN وصلة منزلية
64172486,3.07622E+12,26.3659018,50.0739442,Dammam -  الدمام,2/1/2025,HCN وصلة منزلية
53239836,3.00911E+12,26.4054367,50.0296183,Dammam -  الدمام,4/29/2025,HCN وصلة منزلية
65849855,3.00914E+12,26.3943667,50.0235111,Dammam -  الدمام,5/1/2025,HCN وصلة منزلية
64538166,3.00333E+12,26.4317033,50.1222471,Dammam -  الدمام,5/14/2025,HCN وصلة منزلية
65773733,3.00911E+12,26.3996004,50.0369649,Dammam -  الدمام,5/6/2025,HCN وصلة منزلية
64760138,3.01421E+12,26.3435104,50.1320182,Dammam -  الدمام,3/15/2025,HCN وصلة منزلية
64434550,3.00117E+12,26.44829372,50.12886615,Dammam -  الدمام,5/18/2025,HCN وصلة منزلية
64534510,3.00107E+12,26.4484374,50.1119782,Dammam -  الدمام,5/19/2025,HCN وصلة منزلية
65405045,3.00713E+12,26.4120763,50.0360311,Dammam -  الدمام,3/17/2025,HCN وصلة منزلية
65304598,3.02131E+12,26.4591926,50.0605391,Dammam -  الدمام,5/10/2025,HCN وصلة منزلية
65868424,3.00713E+12,26.4111574,50.0410988,Dammam -  الدمام,3/17/2025,HCN وصلة منزلية
82525604,3.01422E+12,26.3478926,50.1310228,Dammam -  الدمام,3/15/2025,HCN وصلة منزلية
55715465,3.01049E+12,26.3822057,50.1346297,Dammam -  الدمام,1/13/2025,HCN وصلة منزلية
64406063,3.00333E+12,26.4333961,50.1243718,Dammam -  الدمام,5/11/2025,HCN وصلة منزلية
65810024,3.00915E+12,26.4170758,50.021666,Dammam -  الدمام,5/7/2025,HCN وصلة منزلية
64197040,3.02173E+12,26.3710085,50.0680929,Dammam -  الدمام,1/23/2025,HCN وصلة منزلية
64173166,3.07622E+12,26.370956,50.0785237,Dammam -  الدمام,1/23/2025,HCN وصلة منزلية
64055740,3.07081E+12,26.3607442,50.0345981,Dammam -  الدمام,1/28/2025,HCN وصلة منزلية
64755803,3.00115E+12,26.3588271,50.1281096,Dammam -  الدمام,3/13/2025,HCN وصلة منزلية
65671053,3.00913E+12,26.407751,50.0195079,Dammam -  الدمام,4/22/2025,HCN وصلة منزلية
85128581,3.00602E+12,26.3802483,50.0423484,Dammam -  الدمام,1/29/2025,HCN وصلة منزلية
64197035,3.02173E+12,26.3719538,50.0688237,Dammam -  الدمام,2/1/2025,HCN وصلة منزلية
64406004,3.00333E+12,26.4326428,50.1212083,Dammam -  الدمام,5/12/2025,HCN وصلة منزلية
64756277,3.00603E+12,26.3709662,50.1396262,Dammam -  الدمام,1/15/2025,HCN وصلة منزلية
65576985,3.00911E+12,26.4053933,50.029555,Dammam -  الدمام,4/29/2025,HCN وصلة منزلية
65166245,3.02481E+12,26.3683145,50.0618099,Dammam -  الدمام,2/4/2025,HCN وصلة منزلية
65811074,3.00915E+12,26.4118822,50.0148834,Dammam -  الدمام,5/7/2025,HCN وصلة منزلية
64050936,3.00761E+12,26.3662857,50.0354914,Dammam -  الدمام,1/29/2025,HCN وصلة منزلية
64661019,3.01003E+12,26.3448679,50.15642,Dammam -  الدمام,3/12/2025,HCN وصلة منزلية
64173048,3.02481E+12,26.3704808,50.062635,Dammam -  الدمام,2/2/2025,HCN وصلة منزلية
64533639,3.00065E+12,26.4540782,50.1108748,Dammam -  الدمام,5/18/2025,HCN وصلة منزلية
64173054,3.02481E+12,26.3707232,50.0628845,Dammam -  الدمام,2/2/2025,HCN وصلة منزلية
65024847,3.01003E+12,26.3494913,50.1454005,Dammam -  الدمام,3/10/2025,HCN وصلة منزلية
85012350,3.00183E+12,26.4339108,50.0820646,Dammam -  الدمام,3/2/2025,HCN وصلة منزلية
65872111,3.00914E+12,26.3935274,50.0255602,Dammam -  الدمام,5/4/2025,HCN وصلة منزلية
65868200,3.00914E+12,26.399941,50.0293983,Dammam -  الدمام,4/23/2025,HCN وصلة منزلية
65418252,3.00245E+12,26.4363618,50.0434163,Dammam -  الدمام,3/12/2025,HCN وصلة منزلية
85150823,3.00399E+12,26.4183353,50.0244495,Dammam -  الدمام,5/5/2025,HCN وصلة منزلية
64007201,3.00065E+12,26.4523366,50.115663,Dammam -  الدمام,5/17/2025,HCN وصلة منزلية
64031111,3.00975E+12,26.4219576,50.023227,Dammam -  الدمام,2/16/2025,HCN وصلة منزلية
64173380,3.02481E+12,26.3693111,50.0637803,Dammam -  الدمام,2/4/2025,HCN وصلة منزلية
64405429,3.00333E+12,26.4341777,50.1220517,Dammam -  الدمام,5/13/2025,HCN وصلة منزلية
64031521,3.00834E+12,26.4279994,50.0190752,Dammam -  الدمام,2/16/2025,HCN وصلة منزلية
10110610866,3.00913E+12,26.4033194,50.0192465,Dammam -  الدمام,4/22/2025,HCN وصلة منزلية
65079510,3.03042E+12,26.411279,50.061882,Dammam -  الدمام,3/2/2025,HCN وصلة منزلية
65872146,3.00914E+12,26.3925515,50.0257353,Dammam -  الدمام,5/4/2025,HCN وصلة منزلية
65025055,3.00065E+12,26.4523269,50.1145395,Dammam -  الدمام,5/17/2025,HCN وصلة منزلية
64424089,3.00117E+12,26.4362162,50.1276235,Dammam -  الدمام,5/21/2025,HCN وصلة منزلية
64050906,3.00683E+12,26.3864496,50.0548375,Dammam -  الدمام,1/26/2025,HCN وصلة منزلية
84928559,3.01171E+12,26.4364726,50.1300732,Dammam -  الدمام,5/21/2025,HCN وصلة منزلية
65548249,3.09372E+12,26.3542254,49.9607776,Dammam -  الدمام,3/5/2025,HCN وصلة منزلية
64405920,3.00333E+12,26.4351891,50.1259259,Dammam -  الدمام,5/11/2025,HCN وصلة منزلية
64172212,3.07622E+12,26.3685954,50.0733156,Dammam -  الدمام,1/23/2025,HCN وصلة منزلية
47910213,3.00915E+12,26.4168267,50.0217751,Dammam -  الدمام,5/6/2025,HCN وصلة منزلية
64078202,3.03046E+12,26.3886523,50.0735709,Dammam -  الدمام,1/25/2025,HCN وصلة منزلية
62098467,3.00689E+12,26.3783291,50.0487172,Dammam -  الدمام,1/27/2025,HCN وصلة منزلية
64013996,3.00668E+12,26.4320587,50.0313809,Dammam -  الدمام,2/11/2025,HCN وصلة منزلية
65273071,3.00094E+12,26.4254948,50.0613832,Dammam -  الدمام,2/23/2025,HCN وصلة منزلية
65373084,3.00246E+12,26.4486129,50.0766087,Dammam -  الدمام,2/27/2025,HCN وصلة منزلية
82209707,3.02582E+12,26.3665313,50.0283926,Dammam -  الدمام,1/28/2025,HCN وصلة منزلية
65867868,3.00914E+12,26.3981044,50.0256771,Dammam -  الدمام,4/30/2025,HCN وصلة منزلية
47910531,3.00911E+12,26.395576,50.0375297,Dammam -  الدمام,5/6/2025,HCN وصلة منزلية
64796136,3.00851E+12,26.4390129,50.0751316,Dammam -  الدمام,3/5/2025,HCN وصلة منزلية
64417505,3.00117E+12,26.44963689,50.12964525,Dammam -  الدمام,5/13/2025,HCN وصلة منزلية
10110027114,3.01421E+12,26.342574,50.1326635,Dammam -  الدمام,3/15/2025,HCN وصلة منزلية
64644785,3.01003E+12,26.3443224,50.1481301,Dammam -  الدمام,3/11/2025,HCN وصلة منزلية
65072470,3.00848E+12,26.3922098,50.0625855,Dammam -  الدمام,1/25/2025,HCN وصلة منزلية
65273323,3.00094E+12,26.428485,50.062074,Dammam -  الدمام,2/23/2025,HCN وصلة منزلية
85137572,3.00225E+12,26.432536,50.045843,Dammam -  الدمام,3/2/2025,HCN وصلة منزلية
53241742,3.00009E+12,26.4228571,50.0974762,Dammam -  الدمام,5/31/2025,HCN وصلة منزلية
85150842,3.00012E+12,26.4366122,50.0996165,Dammam -  الدمام,5/31/2025,HCN وصلة منزلية
64173653,3.01621E+12,26.4211861,50.0925473,Dammam -  الدمام,5/31/2025,HCN وصلة منزلية
38996428,3.00761E+12,26.4252111,50.0942458,Dammam -  الدمام,6/4/2025,HCN وصلة منزلية
63949024,3.00073E+12,26.4279085,50.0904342,Dammam -  الدمام,6/4/2025,HCN وصلة منزلية
55850236,3.21813E+12,26.4135869,50.1180809,Dammam -  الدمام,6/2/2025,HCN وصلة منزلية
85399905,3.21821E+12,26.4009553,50.1192203,Dammam -  الدمام,6/4/2025,HCN وصلة منزلية
84895233,3.00218E+12,26.4015607,50.117485,Dammam -  الدمام,6/4/2025,HCN وصلة منزلية
38993221,3.00012E+12,26.4362463,50.0993573,Dammam -  الدمام,5/31/2025,HCN وصلة منزلية
65322442,3.21817E+12,26.4062423,50.1204702,Dammam -  الدمام,6/3/2025,HCN وصلة منزلية
64173457,3.01621E+12,26.4197803,50.0909123,Dammam -  الدمام,5/31/2025,HCN وصلة منزلية
63961497,3.00053E+12,26.43436723,50.1051792,Dammam -  الدمام,6/1/2025,HCN وصلة منزلية
85045176,3.00012E+12,26.4354373,50.0977982,Dammam -  الدمام,6/1/2025,HCN وصلة منزلية
98253557,3.21817E+12,26.4093186,50.1192349,Dammam -  الدمام,6/1/2025,HCN وصلة منزلية
39019652,3.00012E+12,26.4354793,50.0974179,Dammam -  الدمام,6/1/2025,HCN وصلة منزلية
84837332,3.21814E+12,26.4110667,50.1169029,Dammam -  الدمام,6/2/2025,HCN وصلة منزلية
65304895,3.21815E+12,26.4113077,50.1211404,Dammam -  الدمام,6/3/2025,HCN وصلة منزلية
64805483,3.21816E+12,26.4069254,50.1215503,Dammam -  الدمام,6/3/2025,HCN وصلة منزلية
64241585,3.03376E+12,26.4759512,50.1227634,Dammam -  الدمام,12/15/2024,HCN وصلة منزلية
61741090,3.00671E+12,26.3820706,50.0252131,Dammam -  الدمام,1/27/2025,HCN وصلة منزلية
70409967,3.00125E+12,26.4068821,50.1857537,Dammam -  الدمام,6/12/2025,HCN وصلة منزلية
85340345,3.00327E+12,26.41450891,50.18527646,Dammam -  الدمام,6/12/2025,HCN وصلة منزلية
64760410,3.00125E+12,26.4087339,50.1816424,Dammam -  الدمام,6/12/2025,HCN وصلة منزلية
64760548,3.00125E+12,26.4085849,50.1841585,Dammam -  الدمام,6/11/2025,HCN وصلة منزلية
64760413,3.00125E+12,26.408291,50.1823264,Dammam -  الدمام,6/11/2025,HCN وصلة منزلية
63949128,3.00073E+12,26.4307809,50.0954605,Dammam -  الدمام,6/11/2025,HCN وصلة منزلية
10110022774,3.00327E+12,26.4134757,50.1843208,Dammam -  الدمام,6/11/2025,HCN وصلة منزلية
84943003,3.00125E+12,26.4122477,50.1847708,Dammam -  الدمام,6/11/2025,HCN وصلة منزلية
65951818,3.01049E+12,26.3741251,50.1321211,Dammam -  الدمام,1/13/2025,HCN وصلة منزلية
41912388,3.00107E+12,26.4430827,50.1210699,Dammam -  الدمام,5/17/2025,HCN وصلة منزلية
38993126,3.00012E+12,26.4341328,50.0992636,Dammam -  الدمام,6/1/2025,HCN وصلة منزلية
63995777,3.00245E+12,26.4380892,50.0428078,Dammam -  الدمام,6/14/2025,HCN وصلة منزلية
65418231,3.00245E+12,26.4404004,50.0389722,Dammam -  الدمام,6/14/2025,HCN وصلة منزلية
65002659,3.00072E+12,26.4328931,50.0922844,Dammam -  الدمام,6/14/2025,HCN وصلة منزلية
53737079,3.00327E+12,26.4141461,50.1850848,Dammam -  الدمام,6/14/2025,HCN وصلة منزلية
58972266,3.00125E+12,26.4122325,50.1829106,Dammam -  الدمام,6/14/2025,HCN وصلة منزلية
61998053,3.02031E+12,26.4596748,50.0953093,Dammam -  الدمام,6/19/2025,HCN وصلة منزلية
64397710,3.02032E+12,26.4682748,50.09048,Dammam -  الدمام,6/18/2025,HCN وصلة منزلية
64375423,3.02032E+12,26.4707587,50.0897501,Dammam -  الدمام,6/18/2025,HCN وصلة منزلية
65418665,3.00798E+12,26.436567,50.03893,Dammam -  الدمام,6/17/2025,HCN وصلة منزلية
47742034,3.00327E+12,26.414934,50.183551,Dammam -  الدمام,6/15/2025,HCN وصلة منزلية
85341483,3.00245E+12,26.4365043,50.042703,Dammam -  الدمام,6/15/2025,HCN وصلة منزلية
82196378,3.00327E+12,26.413498,50.184103,Dammam -  الدمام,6/11/2025,HCN وصلة منزلية
63995348,3.00245E+12,26.434026,50.044457,Dammam -  الدمام,6/17/2025,HCN وصلة منزلية
64537521,3.00097E+12,26.4283124,50.1346571,Dammam -  الدمام,2/27/2025,HCN وصلة منزلية
84517479,3.00125E+12,26.4083095,50.1799243,Dammam -  الدمام,6/16/2025,HCN وصلة منزلية
84843826,3.00071E+12,26.4409753,50.0961212,Dammam -  الدمام,6/17/2025,HCN وصلة منزلية
44650071,3.00245E+12,26.4382643,50.0417196,Dammam -  الدمام,6/14/2025,HCN وصلة منزلية
96307488,3.00184E+12,26.3910199,50.0979362,Dammam -  الدمام,11/10/2024,HCN وصلة منزلية
55281807,3.01097E+12,26.3856455,50.1423199,Dammam -  الدمام,1/13/2025,HCN وصلة منزلية
84943017,3.00012E+12,26.434423,50.1017322,Dammam -  الدمام,5/28/2025,HCN وصلة منزلية
64782210,3.00852E+12,26.435825,50.0748966,Dammam -  الدمام,3/11/2025,HCN وصلة منزلية
65322180,3.21813E+12,26.4116296,50.1152983,Dammam -  الدمام,6/3/2025,HCN وصلة منزلية
63969875,3.00043E+12,26.428006,50.1055186,Dammam -  الدمام,5/27/2025,HCN وصلة منزلية
62105758,3.00047E+12,26.4394343,50.06705,Dammam -  الدمام,3/6/2025,HCN وصلة منزلية
64014088,3.02497E+12,26.4328709,50.021175,Dammam -  الدمام,3/24/2025,HCN وصلة منزلية
64434559,3.01171E+12,26.44822086,50.1302809,Dammam -  الدمام,5/19/2025,HCN وصلة منزلية
63975343,3.02494E+12,26.4240531,50.0151439,Dammam -  الدمام,3/18/2025,HCN وصلة منزلية
10110913851,3.00052E+12,26.43626466,50.10571178,Dammam -  الدمام,5/28/2025,HCN وصلة منزلية
63969629,3.00852E+12,26.434058,50.079412,Dammam -  الدمام,3/3/2025,HCN وصلة منزلية
65122129,3.00327E+12,26.41260795,50.18399671,Dammam -  الدمام,6/14/2025,HCN وصلة منزلية
65645923,3.00913E+12,26.4098824,50.0148502,Dammam -  الدمام,4/19/2025,HCN وصلة منزلية
65003388,3.00117E+12,26.45062815,50.13027747,Dammam -  الدمام,5/12/2025,HCN وصلة منزلية
47909741,3.00818E+12,26.3909838,50.0659035,Dammam -  الدمام,2/1/2025,HCN وصلة منزلية
64731745,3.00551E+12,26.395921,50.1054205,Dammam -  الدمام,1/2/2025,HCN وصلة منزلية
55719567,3.00327E+12,26.4158767,50.1833439,Dammam -  الدمام,6/12/2025,HCN وصلة منزلية
47923031,3.00551E+12,26.3828991,50.1069034,Dammam -  الدمام,1/15/2025,HCN وصلة منزلية
82406747,3.00327E+12,26.41454738,50.18321432,Dammam -  الدمام,6/14/2025,HCN وصلة منزلية
85045057,3.00327E+12,26.41277189,50.18379365,Dammam -  الدمام,6/2/2025,HCN وصلة منزلية
96290778,3.00125E+12,26.406419,50.1866432,Dammam -  الدمام,6/12/2025,HCN وصلة منزلية
65560383,3.00576E+12,26.4350112,50.0550198,Dammam -  الدمام,5/27/2025,HCN وصلة منزلية
83151285,3.01179E+12,26.3612212,50.0778957,Dammam -  الدمام,2/23/2025,HCN وصلة منزلية
63961562,3.00852E+12,26.43301,50.074385,Dammam -  الدمام,3/2/2025,HCN وصلة منزلية
64085183,3.03044E+12,26.4003531,50.0724751,Dammam -  الدمام,1/21/2025,HCN وصلة منزلية
10110021379,3.03045E+12,26.3966283,50.0746466,Dammam -  الدمام,1/22/2025,HCN وصلة منزلية
65671461,3.00913E+12,26.4078671,50.0170441,Dammam -  الدمام,4/21/2025,HCN وصلة منزلية
63975559,3.02495E+12,26.4209061,50.0135009,Dammam -  الدمام,3/22/2025,HCN وصلة منزلية
61740928,3.00671E+12,26.3817365,50.0253148,Dammam -  الدمام,1/27/2025,HCN وصلة منزلية
63953430,3.00061E+12,26.44486244,50.09362617,Dammam -  الدمام,6/26/2025,HCN وصلة منزلية
63957033,3.00041E+12,26.4233501,50.1174848,Dammam -  الدمام,6/26/2025,HCN وصلة منزلية
